Cockatrice Eye,Dragon Head,Lich Skull,Unicorn Horn,Zombie Hand,Tax Assessed
2,0,0,2,0,0 gp 0 sp
2,0,0,2,0,0 gp 0 sp
0,0,1,3,3,11 gp 1 sp
0,0,1,3,2,10 gp 5 sp
0,1,0,2,0,5 gp 6 sp
0,0,0,3,0,4 gp 2 sp
0,1,0,3,0,10 gp 5 sp
0,1,0,3,0,10 gp 5 sp
2,0,2,3,0,9 gp 9 sp
3,0,2,3,0,5 gp 7 sp
3,0,2,3,0,5 gp 7 sp
0,3,0,7,0,29 gp 8 sp
0,4,0,7,0,36 gp 8 sp
11,2,1,10,4,13 gp 0 sp
0,1,1,2,4,13 gp 8 sp
0,1,2,2,4,16 gp 8 sp
0,1,2,2,3,16 gp 2 sp
1,2,3,5,2,23 gp 2 sp
2,2,3,4,2,52 gp 0 sp
0,1,0,0,0,2 gp 8 sp
0,1,0,0,0,2 gp 8 sp
0,1,0,0,0,2 gp 8 sp
0,1,0,0,0,2 gp 8 sp
5,3,2,0,9,51 gp 0 sp
5,3,2,0,8,50 gp 0 sp
0,1,2,4,4,28 gp 0 sp
0,0,2,3,4,14 gp 7 sp
0,0,2,4,4,16 gp 8 sp
0,1,2,4,4,28 gp 0 sp
0,0,0,0,7,1 gp 4 sp
1,0,0,0,6,0 gp 0 sp
0,0,0,0,6,1 gp 2 sp
1,0,0,0,6,0 gp 0 sp
4,0,2,3,0,14 gp 0 sp
3,0,2,2,0,3 gp 6 sp
3,0,1,2,0,0 gp 6 sp
1,2,0,3,9,28 gp 8 sp
0,2,0,4,9,35 gp 2 sp
0,2,0,4,8,34 gp 4 sp
3,0,0,2,0,0 gp 0 sp
2,0,0,1,0,0 gp 0 sp
2,0,0,2,0,0 gp 0 sp
2,0,0,1,0,0 gp 0 sp
2,1,0,0,5,4 gp 8 sp
1,1,1,1,4,7 gp 5 sp
2,2,0,0,4,12 gp 6 sp
2,1,1,1,4,9 gp 3 sp
1,1,1,0,4,5 gp 4 sp
11,0,0,3,23,30 gp 5 sp
1,0,1,3,5,8 gp 1 sp
0,0,1,3,5,12 gp 3 sp
1,0,1,3,5,8 gp 1 sp
0,0,1,3,5,12 gp 3 sp
0,0,1,2,4,9 gp 6 sp
1,0,0,0,3,0 gp 0 sp
1,0,0,0,3,0 gp 0 sp
1,0,0,0,3,0 gp 0 sp
1,0,0,0,2,0 gp 0 sp
1,0,0,0,2,0 gp 0 sp
1,0,0,4,3,6 gp 0 sp
1,0,0,4,3,6 gp 0 sp
1,0,0,5,2,5 gp 2 sp
2,0,2,0,3,5 gp 4 sp
2,0,2,0,3,5 gp 4 sp
2,0,2,0,3,5 gp 4 sp
3,0,2,0,3,1 gp 2 sp
0,2,1,3,5,33 gp 2 sp
0,1,1,2,5,14 gp 4 sp
0,1,0,2,5,11 gp 4 sp
0,1,0,3,4,12 gp 9 sp
1,0,0,4,2,5 gp 4 sp
0,0,0,3,2,5 gp 0 sp
0,0,1,3,2,10 gp 5 sp
0,1,0,3,2,11 gp 7 sp
3,0,3,2,0,12 gp 8 sp
4,0,2,2,0,5 gp 4 sp
3,0,3,2,0,12 gp 8 sp
0,0,2,0,0,2 gp 0 sp
0,0,2,0,0,2 gp 0 sp
1,0,1,0,0,0 gp 0 sp
1,0,1,2,2,4 gp 2 sp
1,0,1,2,2,4 gp 2 sp
2,0,1,2,2,6 gp 0 sp
1,0,1,2,2,4 gp 2 sp
1,0,1,2,1,3 gp 6 sp
4,3,4,1,0,58 gp 5 sp
0,2,2,8,13,36 gp 0 sp
0,0,2,3,8,17 gp 1 sp
0,0,2,3,7,16 gp 5 sp
0,0,3,4,7,28 gp 8 sp
5,3,0,1,0,24 gp 8 sp
5,3,0,0,0,22 gp 0 sp
0,1,0,1,1,4 gp 6 sp
0,1,0,1,1,4 gp 6 sp
1,0,1,1,0,0 gp 0 sp
2,1,1,1,0,6 gp 9 sp
2,0,1,1,0,0 gp 0 sp
1,0,1,1,0,0 gp 0 sp
1,0,0,1,4,0 gp 0 sp
1,0,1,0,4,0 gp 0 sp
1,0,0,1,3,0 gp 0 sp
1,0,0,0,3,0 gp 0 sp
2,0,0,1,3,0 gp 0 sp
0,0,2,1,2,9 gp 3 sp
0,1,2,1,1,12 gp 9 sp
0,0,2,2,1,10 gp 8 sp
0,0,2,1,1,5 gp 8 sp
1,0,2,2,3,7 gp 8 sp
2,0,2,1,3,7 gp 5 sp
2,0,2,1,3,7 gp 5 sp
2,0,2,2,2,9 gp 0 sp
0,0,0,0,5,1 gp 0 sp
0,0,0,0,5,1 gp 0 sp
0,0,0,0,5,1 gp 0 sp
0,0,0,0,5,1 gp 0 sp
0,1,8,8,25,50 gp 0 sp
0,6,0,8,8,56 gp 5 sp
1,1,2,3,5,22 gp 4 sp
0,0,2,3,5,15 gp 3 sp
0,1,2,3,4,25 gp 2 sp
1,1,2,2,4,18 gp 8 sp
0,6,9,6,13,78 gp 0 sp
2,2,1,0,0,13 gp 2 sp
3,3,0,0,0,23 gp 2 sp
0,0,0,4,2,9 gp 6 sp
0,0,0,3,1,4 gp 6 sp
0,0,0,4,1,9 gp 0 sp
2,0,0,2,11,8 gp 4 sp
2,0,0,2,10,7 gp 8 sp
2,0,0,1,0,0 gp 0 sp
1,0,0,2,0,0 gp 0 sp
1,0,0,1,0,0 gp 0 sp
1,0,0,2,0,0 gp 0 sp
2,0,0,1,0,0 gp 0 sp
2,1,1,1,7,11 gp 1 sp
3,1,2,1,7,17 gp 2 sp
3,0,1,1,7,2 gp 7 sp
3,1,1,1,7,13 gp 2 sp
0,7,2,11,0,69 gp 8 sp
4,1,4,4,0,41 gp 0 sp
5,1,3,4,0,33 gp 0 sp
1,0,1,3,6,8 gp 7 sp
0,0,1,2,6,10 gp 8 sp
0,0,1,2,5,10 gp 2 sp
1,1,0,3,4,8 gp 7 sp
2,1,0,2,4,8 gp 4 sp
2,1,0,3,4,10 gp 5 sp
1,1,0,2,3,6 gp 0 sp
0,0,0,2,6,5 gp 2 sp
0,0,0,3,5,9 gp 3 sp
0,0,1,2,5,10 gp 2 sp
0,1,0,3,2,11 gp 7 sp
0,1,0,2,2,9 gp 6 sp
0,1,0,3,2,11 gp 7 sp
0,2,0,3,2,20 gp 1 sp
2,2,0,1,9,25 gp 6 sp
2,1,0,0,9,7 gp 2 sp
2,1,0,0,8,6 gp 6 sp
0,6,7,1,22,137 gp 5 sp
10,1,4,0,28,55 gp 0 sp
1,1,2,2,0,10 gp 2 sp
0,1,3,2,0,17 gp 4 sp
1,1,2,2,0,10 gp 2 sp
1,2,2,2,0,26 gp 8 sp
4,0,4,5,8,16 gp 8 sp
4,0,3,6,8,16 gp 0 sp
1,0,2,0,6,5 gp 4 sp
0,0,2,0,6,3 gp 2 sp
1,0,1,0,6,0 gp 0 sp
0,0,1,0,5,2 gp 0 sp
2,1,2,1,1,10 gp 5 sp
2,1,2,1,1,10 gp 5 sp
1,2,2,1,1,24 gp 8 sp
2,1,2,1,0,9 gp 9 sp
2,2,1,1,0,15 gp 3 sp
0,0,2,0,0,2 gp 0 sp
0,1,2,0,0,10 gp 2 sp
0,1,2,0,0,10 gp 2 sp
5,4,4,6,4,36 gp 5 sp
5,3,5,6,4,32 gp 0 sp
1,0,0,0,3,0 gp 0 sp
1,0,0,0,3,0 gp 0 sp
1,0,0,0,2,0 gp 0 sp
1,0,0,0,2,0 gp 0 sp
1,0,0,0,2,0 gp 0 sp
3,0,0,0,0,0 gp 0 sp
3,0,0,0,0,0 gp 0 sp
2,1,2,3,2,22 gp 4 sp
2,0,2,3,1,10 gp 5 sp
2,0,2,2,1,8 gp 4 sp
2,1,1,3,1,11 gp 7 sp
2,0,2,3,1,10 gp 5 sp
1,1,2,0,0,6 gp 0 sp
0,1,1,1,0,9 gp 3 sp
0,1,2,0,0,10 gp 2 sp
0,0,1,0,0,1 gp 0 sp
0,1,2,0,0,10 gp 2 sp
0,1,2,2,3,16 gp 2 sp
0,2,1,1,2,18 gp 9 sp
1,1,1,1,2,6 gp 3 sp
1,1,1,2,2,8 gp 4 sp
0,1,1,1,2,10 gp 5 sp
1,2,5,0,0,33 gp 2 sp
1,3,4,0,0,40 gp 4 sp
2,2,3,1,7,36 gp 0 sp
2,2,3,1,7,36 gp 0 sp
2,2,3,1,7,36 gp 0 sp
0,2,1,0,6,19 gp 2 sp
0,2,1,1,6,21 gp 3 sp
0,1,1,0,6,10 gp 8 sp
0,2,1,1,6,21 gp 3 sp
2,0,1,0,0,0 gp 0 sp
2,0,2,0,0,3 gp 6 sp
2,0,2,0,0,3 gp 6 sp
1,0,1,0,0,0 gp 0 sp
1,2,1,2,6,27 gp 6 sp
1,1,1,2,5,10 gp 2 sp
1,1,1,2,5,10 gp 2 sp
1,2,2,3,5,33 gp 6 sp
0,1,2,2,5,17 gp 4 sp
1,0,3,12,0,24 gp 0 sp
0,1,1,0,3,9 gp 0 sp
0,1,1,0,3,9 gp 0 sp
1,1,0,0,3,0 gp 0 sp
0,0,0,0,3,0 gp 6 sp
0,0,0,0,2,0 gp 4 sp
0,0,1,0,9,2 gp 8 sp
0,0,0,1,9,5 gp 0 sp
0,0,1,1,8,9 gp 9 sp
0,2,0,2,10,30 gp 4 sp
0,2,0,1,9,20 gp 1 sp
0,3,0,2,9,40 gp 8 sp
1,0,2,1,3,5 gp 7 sp
1,0,2,0,2,3 gp 0 sp
1,1,2,0,2,7 gp 2 sp
1,1,2,1,2,9 gp 3 sp
0,0,2,0,4,2 gp 8 sp
0,0,1,0,4,1 gp 8 sp
0,0,1,0,4,1 gp 8 sp
0,0,1,0,4,1 gp 8 sp
0,0,1,0,3,1 gp 6 sp
0,0,2,0,6,3 gp 2 sp
0,0,2,0,6,3 gp 2 sp
0,0,0,6,8,14 gp 5 sp
0,1,1,1,8,14 gp 1 sp
0,2,1,1,8,30 gp 0 sp
0,2,5,0,14,60 gp 0 sp
0,3,4,0,14,69 gp 0 sp
0,0,0,4,6,12 gp 0 sp
0,0,1,3,6,12 gp 9 sp
0,0,1,3,5,12 gp 3 sp
0,1,2,3,3,24 gp 4 sp
0,1,3,3,3,28 gp 4 sp
0,2,2,3,2,34 gp 8 sp
0,2,2,3,2,34 gp 8 sp
0,1,1,0,0,4 gp 8 sp
0,1,2,0,0,10 gp 2 sp
0,1,1,0,0,4 gp 8 sp
0,2,2,0,0,18 gp 6 sp
0,1,1,0,0,4 gp 8 sp
0,0,1,0,1,1 gp 2 sp
1,0,1,0,1,0 gp 0 sp
1,0,2,0,1,0 gp 0 sp
0,0,1,0,1,1 gp 2 sp
1,0,1,0,0,0 gp 0 sp
0,0,0,1,1,1 gp 8 sp
0,0,0,1,1,1 gp 8 sp
8,5,1,8,0,36 gp 0 sp
1,2,2,2,6,31 gp 6 sp
2,1,2,2,5,22 gp 0 sp
2,2,1,1,5,26 gp 4 sp
1,2,2,1,5,28 gp 0 sp
7,3,1,0,24,61 gp 0 sp
0,3,8,6,27,61 gp 5 sp
3,2,0,5,9,16 gp 2 sp
3,2,0,4,8,29 gp 6 sp
2,2,0,5,8,20 gp 2 sp
2,1,2,0,6,11 gp 4 sp
1,0,2,0,6,5 gp 4 sp
2,1,2,0,6,11 gp 4 sp
8,1,0,1,24,34 gp 5 sp
5,2,0,7,0,12 gp 2 sp
5,2,0,8,0,14 gp 0 sp
3,0,0,2,10,3 gp 6 sp
3,0,0,1,10,1 gp 5 sp
2,0,0,1,9,5 gp 1 sp
0,1,1,2,0,11 gp 4 sp
1,1,1,3,0,9 gp 3 sp
1,2,1,2,0,15 gp 6 sp
0,1,1,2,0,11 gp 4 sp
0,0,0,1,0,1 gp 4 sp
0,0,0,1,0,1 gp 4 sp
1,0,0,0,8,0 gp 0 sp
0,0,0,1,7,4 gp 2 sp
0,0,0,1,7,4 gp 2 sp
0,4,0,15,27,64 gp 2 sp
0,1,1,1,10,15 gp 3 sp
0,2,1,0,9,21 gp 0 sp
0,2,3,0,0,21 gp 6 sp
0,1,3,0,0,13 gp 2 sp
3,1,0,0,6,1 gp 2 sp
2,0,0,0,6,0 gp 0 sp
2,1,0,0,6,5 gp 4 sp
2,0,1,3,0,6 gp 9 sp
2,0,1,3,0,6 gp 9 sp
2,0,1,3,0,6 gp 9 sp
2,0,1,2,0,4 gp 8 sp
7,0,1,14,10,18 gp 5 sp
1,0,2,3,6,11 gp 7 sp
1,0,2,3,6,11 gp 7 sp
0,0,3,3,5,24 gp 4 sp
1,0,5,5,4,18 gp 8 sp
1,0,4,4,4,26 gp 8 sp
7,0,0,6,13,3 gp 5 sp
0,0,2,2,6,13 gp 8 sp
0,0,1,3,5,12 gp 3 sp
0,0,1,3,5,12 gp 3 sp
0,0,2,2,5,13 gp 2 sp
2,4,4,8,14,52 gp 5 sp
2,3,5,7,14,46 gp 2 sp
4,0,2,0,9,12 gp 8 sp
4,0,2,0,8,12 gp 0 sp
1,2,3,4,7,54 gp 0 sp
2,2,2,4,7,52 gp 0 sp
1,1,2,4,6,26 gp 0 sp
0,0,1,0,1,1 gp 2 sp
0,1,1,0,1,5 gp 2 sp
0,0,1,1,1,3 gp 8 sp
0,1,1,1,0,9 gp 3 sp
0,0,1,1,0,3 gp 4 sp
0,1,0,0,0,2 gp 8 sp
0,1,1,0,3,9 gp 0 sp
0,1,1,1,3,11 gp 1 sp
0,1,0,1,3,5 gp 4 sp
0,1,0,0,3,4 gp 0 sp
1,0,0,3,4,4 gp 5 sp
1,1,0,4,3,10 gp 2 sp
2,1,1,4,3,22 gp 0 sp
1,0,1,4,3,9 gp 0 sp
3,0,0,1,0,0 gp 0 sp
3,0,0,2,0,0 gp 0 sp
4,1,0,1,0,1 gp 5 sp
0,2,1,1,0,17 gp 7 sp
0,2,2,1,0,20 gp 7 sp
0,3,1,2,0,37 gp 6 sp
2,1,1,4,4,22 gp 8 sp
1,1,1,3,4,11 gp 7 sp
1,1,1,4,3,19 gp 6 sp
2,1,2,4,3,26 gp 0 sp
1,1,0,1,5,5 gp 1 sp
2,1,0,1,5,6 gp 9 sp
2,1,0,1,4,6 gp 3 sp
1,2,0,1,4,12 gp 9 sp
1,1,0,2,2,5 gp 4 sp
1,1,0,3,2,7 gp 5 sp
1,1,0,3,1,6 gp 9 sp
1,1,0,3,1,6 gp 9 sp
0,4,4,3,14,93 gp 5 sp
0,3,5,3,14,84 gp 5 sp
5,1,0,0,0,0 gp 0 sp
4,0,0,0,0,0 gp 0 sp
1,0,3,2,11,22 gp 8 sp
2,0,2,2,11,21 gp 2 sp
0,0,2,5,10,18 gp 8 sp
0,0,1,5,9,15 gp 8 sp
0,0,2,5,9,18 gp 2 sp
9,3,4,0,0,52 gp 0 sp
2,0,1,3,3,8 gp 7 sp
2,0,0,3,3,5 gp 7 sp
2,0,0,3,2,5 gp 1 sp
1,0,1,2,2,4 gp 2 sp
2,0,0,3,2,5 gp 1 sp
0,1,0,7,7,19 gp 2 sp
0,1,1,7,7,21 gp 8 sp
1,2,3,3,8,51 gp 5 sp
1,2,3,3,8,51 gp 5 sp
2,2,3,3,8,54 gp 5 sp
3,1,0,2,4,4 gp 2 sp
4,1,0,2,4,12 gp 0 sp
5,2,0,7,3,13 gp 8 sp
6,2,0,8,3,17 gp 0 sp
5,2,0,0,6,15 gp 6 sp
5,1,0,0,6,0 gp 0 sp
0,2,0,1,4,17 gp 1 sp
1,1,1,1,3,6 gp 9 sp
0,0,0,15,16,34 gp 2 sp
9,6,4,0,6,100 gp 0 sp
0,2,0,3,6,30 gp 0 sp
0,2,0,3,6,30 gp 0 sp
0,2,0,2,6,20 gp 4 sp
0,1,0,2,6,12 gp 0 sp
0,2,9,12,8,58 gp 0 sp
1,1,1,2,0,7 gp 2 sp
2,1,2,2,0,18 gp 0 sp
1,1,2,1,0,8 gp 1 sp
2,0,2,2,0,7 gp 8 sp
3,3,0,7,0,22 gp 2 sp
3,3,0,8,0,24 gp 0 sp
2,0,2,3,6,20 gp 0 sp
1,0,2,3,6,11 gp 7 sp
1,1,2,3,5,22 gp 4 sp
2,2,0,1,6,15 gp 9 sp
2,1,0,1,5,6 gp 9 sp
2,2,0,2,5,25 gp 2 sp
2,2,0,2,5,25 gp 2 sp
1,2,0,3,5,25 gp 6 sp
0,3,0,4,4,42 gp 4 sp
2,1,0,0,6,5 gp 4 sp
2,2,0,0,6,13 gp 8 sp
2,2,0,0,5,13 gp 2 sp
2,1,1,2,5,18 gp 0 sp
2,1,1,2,5,18 gp 0 sp
2,1,1,3,5,20 gp 8 sp
3,1,1,3,5,17 gp 2 sp
2,2,1,3,4,31 gp 2 sp
2,0,0,1,9,5 gp 1 sp
2,0,0,1,8,4 gp 5 sp
2,0,0,1,8,4 gp 5 sp
1,3,3,0,3,38 gp 8 sp
0,4,4,0,3,72 gp 0 sp
0,0,0,15,26,39 gp 2 sp
1,0,2,15,23,38 gp 2 sp
4,1,2,2,8,23 gp 2 sp
3,2,1,1,8,25 gp 2 sp
4,1,1,2,8,19 gp 2 sp
0,0,1,1,5,5 gp 4 sp
0,0,2,0,4,2 gp 8 sp
0,0,2,1,4,10 gp 5 sp
0,0,1,0,4,1 gp 8 sp
0,0,1,0,4,1 gp 8 sp
6,4,7,14,0,57 gp 5 sp
0,2,0,0,5,15 gp 6 sp
0,2,0,0,4,15 gp 0 sp
0,1,0,0,4,4 gp 4 sp
0,2,0,0,4,15 gp 0 sp
2,0,0,3,4,6 gp 3 sp
2,0,0,2,4,4 gp 2 sp
2,0,0,2,4,4 gp 2 sp
2,0,0,2,4,4 gp 2 sp
2,0,0,2,3,3 gp 6 sp
6,6,0,7,0,41 gp 8 sp
2,2,0,5,2,17 gp 2 sp
2,1,0,5,2,10 gp 2 sp
2,2,0,5,2,17 gp 2 sp
0,0,1,2,6,10 gp 8 sp
1,0,1,2,5,6 gp 0 sp
1,0,0,1,5,0 gp 0 sp
0,0,0,1,5,3 gp 4 sp
0,0,0,2,5,4 gp 8 sp
1,0,0,5,3,5 gp 8 sp
1,0,0,4,2,5 gp 4 sp
2,0,0,5,2,6 gp 8 sp
2,1,0,8,16,22 gp 5 sp
0,1,1,3,0,13 gp 5 sp
0,1,1,3,0,13 gp 5 sp
0,0,0,3,0,4 gp 2 sp
0,0,0,3,0,4 gp 2 sp
0,0,0,3,0,4 gp 2 sp
4,0,0,0,6,0 gp 0 sp
0,2,1,1,4,20 gp 1 sp
0,2,1,1,4,20 gp 1 sp
0,1,1,0,3,9 gp 0 sp
0,1,1,1,3,11 gp 1 sp
1,2,0,1,1,11 gp 1 sp
0,2,1,2,0,19 gp 8 sp
1,1,1,1,0,5 gp 1 sp
1,1,0,2,0,4 gp 2 sp
1,1,0,1,0,0 gp 0 sp
0,0,1,2,1,5 gp 2 sp
0,1,2,1,0,12 gp 3 sp
0,1,1,2,0,11 gp 4 sp
0,1,1,2,0,11 gp 4 sp
1,0,0,0,2,0 gp 0 sp
0,0,1,0,2,1 gp 4 sp
1,0,1,0,2,0 gp 0 sp
1,0,1,0,2,0 gp 0 sp
0,0,0,4,8,13 gp 2 sp
0,0,0,4,8,13 gp 2 sp
0,0,0,4,7,12 gp 6 sp
0,0,0,15,17,34 gp 8 sp
3,1,0,0,7,1 gp 8 sp
4,0,0,0,6,0 gp 0 sp
3,1,0,0,6,1 gp 2 sp
9,0,5,0,22,44 gp 0 sp
2,0,0,2,3,3 gp 6 sp
2,0,0,2,3,3 gp 6 sp
2,0,1,2,3,6 gp 6 sp
2,0,0,2,2,3 gp 0 sp
2,0,0,2,2,3 gp 0 sp
3,0,0,2,8,2 gp 4 sp
3,0,0,3,7,3 gp 9 sp
3,0,0,2,7,1 gp 8 sp
0,1,0,3,0,10 gp 5 sp
0,2,0,2,0,16 gp 8 sp
0,1,0,3,0,10 gp 5 sp
0,1,0,2,0,5 gp 6 sp
0,2,2,1,3,30 gp 0 sp
0,2,2,1,3,30 gp 0 sp
0,1,2,1,3,14 gp 1 sp
0,2,2,0,2,19 gp 8 sp
0,1,0,0,0,2 gp 8 sp
0,0,1,0,0,1 gp 0 sp
0,0,1,1,0,3 gp 4 sp
0,0,0,1,0,1 gp 4 sp
7,0,5,4,6,42 gp 0 sp
4,2,0,4,0,25 gp 6 sp
3,1,0,5,0,4 gp 8 sp
2,1,0,1,8,8 gp 7 sp
3,1,0,1,7,3 gp 9 sp
2,0,0,1,7,3 gp 9 sp
1,1,0,0,1,0 gp 0 sp
0,0,0,1,1,1 gp 8 sp
0,1,0,1,0,4 gp 2 sp
1,0,0,0,4,0 gp 0 sp
1,0,0,1,4,0 gp 0 sp
1,0,0,1,4,0 gp 0 sp
0,0,0,1,3,2 gp 6 sp
9,0,3,12,29,26 gp 5 sp
0,0,0,3,0,4 gp 2 sp
0,0,0,3,0,4 gp 2 sp
0,0,0,2,0,2 gp 8 sp
0,0,0,3,0,4 gp 2 sp
0,0,0,2,0,2 gp 8 sp
1,0,2,1,4,6 gp 3 sp
0,0,1,1,4,5 gp 0 sp
0,0,1,2,4,9 gp 6 sp
0,0,1,1,3,4 gp 6 sp
4,3,3,3,15,75 gp 5 sp
5,2,2,2,14,49 gp 0 sp
0,5,8,0,0,103 gp 0 sp
0,0,0,3,2,5 gp 0 sp
0,0,1,4,1,12 gp 0 sp
0,0,0,4,1,9 gp 0 sp
0,0,0,3,1,4 gp 6 sp
2,0,0,0,0,0 gp 0 sp
2,0,0,0,0,0 gp 0 sp
1,0,0,0,0,0 gp 0 sp
2,0,0,0,0,0 gp 0 sp
11,5,6,0,0,90 gp 0 sp
0,0,1,0,0,1 gp 0 sp
0,0,1,0,0,1 gp 0 sp
1,0,1,0,0,0 gp 0 sp
2,0,0,5,10,10 gp 8 sp
1,0,0,4,9,9 gp 6 sp
0,0,2,6,7,19 gp 0 sp
0,0,1,5,6,14 gp 2 sp
6,0,7,12,3,31 gp 0 sp
1,0,0,1,5,0 gp 0 sp
1,0,0,1,5,0 gp 0 sp
2,0,0,1,4,0 gp 0 sp
1,0,0,2,4,0 gp 0 sp
1,0,0,1,4,0 gp 0 sp
2,0,2,2,7,18 gp 0 sp
2,0,2,2,7,18 gp 0 sp
2,0,2,2,7,18 gp 0 sp
3,0,3,2,6,17 gp 6 sp
3,0,3,0,8,13 gp 6 sp
3,0,3,0,8,13 gp 6 sp
0,2,0,3,23,43 gp 6 sp
2,0,0,3,2,5 gp 1 sp
2,0,0,3,2,5 gp 1 sp
2,0,0,2,2,3 gp 0 sp
2,0,0,2,2,3 gp 0 sp
2,0,0,3,1,4 gp 5 sp
1,0,1,0,0,0 gp 0 sp
1,0,2,0,0,0 gp 0 sp
0,0,1,0,0,1 gp 0 sp
1,0,2,0,0,0 gp 0 sp
2,1,0,2,2,7 gp 2 sp
1,1,0,2,2,5 gp 4 sp
2,2,0,2,2,15 gp 6 sp
1,1,0,3,2,7 gp 5 sp
1,1,1,0,13,10 gp 8 sp
1,1,1,0,12,10 gp 2 sp
8,4,5,4,26,114 gp 0 sp
0,1,1,2,1,12 gp 0 sp
0,1,1,2,1,12 gp 0 sp
0,1,1,2,1,12 gp 0 sp
0,1,1,2,1,12 gp 0 sp
0,1,1,2,1,12 gp 0 sp
3,0,0,0,7,0 gp 0 sp
3,0,0,0,7,0 gp 0 sp
1,1,0,0,6,3 gp 6 sp
2,1,0,0,6,5 gp 4 sp
2,1,0,0,6,5 gp 4 sp
2,1,0,0,6,5 gp 4 sp
2,1,0,0,5,4 gp 8 sp
0,1,0,3,4,12 gp 9 sp
0,1,0,3,3,12 gp 3 sp
0,1,0,3,3,12 gp 3 sp
0,1,0,4,3,14 gp 4 sp
3,0,5,7,10,22 gp 2 sp
2,0,4,6,9,22 gp 0 sp
8,7,0,0,8,99 gp 0 sp
11,0,3,15,0,14 gp 2 sp
1,0,2,0,4,4 gp 2 sp
1,1,2,0,4,8 gp 4 sp
1,1,2,0,4,8 gp 4 sp
1,0,2,1,4,6 gp 3 sp
1,0,1,0,4,0 gp 0 sp
0,5,7,14,13,80 gp 0 sp
2,0,4,2,5,24 gp 4 sp
7,0,8,7,15,26 gp 2 sp
3,0,0,3,7,3 gp 9 sp
4,0,0,4,6,13 gp 6 sp
4,0,0,4,6,13 gp 6 sp
4,0,4,0,0,13 gp 6 sp
3,1,0,0,8,2 gp 4 sp
2,1,0,0,8,6 gp 6 sp
3,0,0,0,8,0 gp 0 sp
5,0,4,5,0,8 gp 2 sp
4,1,4,6,0,18 gp 0 sp
0,0,1,2,4,9 gp 6 sp
1,0,2,2,4,8 gp 4 sp
0,0,1,2,4,9 gp 6 sp
0,0,1,3,3,11 gp 1 sp
0,0,1,2,3,9 gp 0 sp
4,1,0,5,2,7 gp 2 sp
4,2,0,5,1,13 gp 8 sp
2,4,0,0,0,38 gp 0 sp
3,3,0,0,0,23 gp 2 sp
6,6,0,0,13,90 gp 0 sp
0,0,1,1,4,5 gp 0 sp
0,0,1,2,3,9 gp 0 sp
0,0,1,1,3,4 gp 6 sp
3,2,2,0,1,20 gp 8 sp
3,2,1,0,1,9 gp 6 sp
3,1,1,1,0,2 gp 7 sp
0,0,2,2,0,10 gp 2 sp
0,0,2,1,0,5 gp 4 sp
0,0,2,1,0,5 gp 4 sp
0,0,2,1,0,5 gp 4 sp
2,0,4,4,13,47 gp 0 sp
2,0,4,3,13,33 gp 6 sp
0,0,0,2,0,2 gp 8 sp
0,0,0,2,0,2 gp 8 sp
0,0,0,1,0,1 gp 4 sp
0,0,0,1,0,1 gp 4 sp
0,0,0,2,0,2 gp 8 sp
1,0,0,1,5,0 gp 0 sp
1,0,0,2,5,3 gp 0 sp
1,0,0,2,4,0 gp 0 sp
0,0,1,1,4,5 gp 0 sp
1,0,0,2,2,0 gp 0 sp
0,0,0,1,2,2 gp 2 sp
1,0,1,2,2,4 gp 2 sp
1,0,1,2,2,4 gp 2 sp
0,0,0,2,1,3 gp 2 sp
0,2,1,3,4,32 gp 4 sp
0,2,1,3,3,31 gp 6 sp
0,1,0,2,3,10 gp 2 sp
0,2,0,2,3,18 gp 6 sp
3,1,1,0,0,0 gp 6 sp
2,2,2,0,0,23 gp 6 sp
2,1,1,0,0,4 gp 8 sp
3,2,2,0,0,20 gp 0 sp
0,1,0,2,6,12 gp 0 sp
1,1,0,2,6,7 gp 8 sp
1,2,0,2,6,23 gp 6 sp
0,1,0,2,6,12 gp 0 sp
0,0,6,11,11,39 gp 8 sp
0,0,4,2,9,28 gp 8 sp
0,0,4,2,9,28 gp 8 sp
4,0,1,3,10,18 gp 0 sp
4,0,2,3,9,21 gp 2 sp
3,0,1,3,9,14 gp 8 sp
1,3,0,8,7,30 gp 5 sp
1,3,0,7,7,28 gp 8 sp
1,1,0,3,4,8 gp 7 sp
1,2,0,2,4,15 gp 0 sp
1,1,0,3,4,8 gp 7 sp
1,2,0,3,4,24 gp 8 sp
1,1,0,3,3,8 gp 1 sp
0,0,0,3,0,4 gp 2 sp
1,1,0,2,0,4 gp 2 sp
0,1,0,3,0,10 gp 5 sp
1,0,0,3,0,0 gp 0 sp
1,0,0,3,0,0 gp 0 sp
0,0,0,5,0,8 gp 8 sp
0,0,0,5,0,8 gp 8 sp
0,0,0,5,0,8 gp 8 sp
1,1,2,1,5,11 gp 1 sp
1,1,2,0,5,9 gp 0 sp
1,1,1,1,5,8 gp 1 sp
1,1,1,1,5,8 gp 1 sp
1,0,0,4,0,4 gp 2 sp
1,0,0,5,0,4 gp 2 sp
3,4,9,11,25,71 gp 2 sp
1,0,0,9,17,19 gp 8 sp
0,6,7,9,7,75 gp 2 sp
0,0,2,4,8,25 gp 6 sp
0,0,3,3,7,26 gp 0 sp
0,0,2,3,7,16 gp 5 sp
0,0,2,3,7,16 gp 5 sp
3,0,3,4,3,20 gp 8 sp
2,1,2,3,2,22 gp 4 sp
2,1,2,4,2,25 gp 2 sp
